# mission_day, lat, long, alt, B decl, B incl, B mag (T), sun horizon alt, sun azimuth (E from N), phi (sun to field, deg), torque (Nm)
0.132, -78.7199, 166.570, 36.9128, 144.267, -79.933, 6.08149e-05, 3.24441e+01, 323.092, 111.823, 11.639
0.132, -78.7204, 166.561, 36.9137, 144.267, -79.933, 6.08149e-05, 3.24293e+01, 322.960, 111.837, 11.645
0.133, -78.7209, 166.553, 36.9342, 144.283, -79.933, 6.08143e-05, 3.24147e+01, 322.830, 111.869, 11.658
0.133, -78.7214, 166.545, 36.9570, 144.300, -79.933, 6.08136e-05, 3.24003e+01, 322.703, 111.900, 11.670
0.133, -78.7219, 166.537, 36.9767, 144.317, -79.933, 6.08131e-05, 3.23873e+01, 322.589, 111.929, 11.682
0.133, -78.7219, 166.536, 36.9779, 144.317, -79.933, 6.08131e-05, 3.23866e+01, 322.583, 111.930, 11.683
0.134, -78.7224, 166.528, 36.9988, 144.333, -79.933, 6.08125e-05, 3.23729e+01, 322.462, 111.960, 11.695
0.134, -78.7229, 166.518, 36.9887, 144.350, -79.933, 6.08129e-05, 3.23578e+01, 322.330, 111.992, 11.708
0.134, -78.7231, 166.516, 36.9856, 144.350, -79.933, 6.08129e-05, 3.23539e+01, 322.295, 111.996, 11.710
0.134, -78.7234, 166.510, 36.9764, 144.367, -79.933, 6.08133e-05, 3.23441e+01, 322.209, 112.023, 11.721
0.135, -78.7238, 166.502, 36.9442, 144.367, -79.933, 6.08144e-05, 3.23300e+01, 322.086, 112.037, 11.727
0.135, -78.7238, 166.501, 36.9424, 144.367, -79.933, 6.08145e-05, 3.23292e+01, 322.079, 112.037, 11.727
0.135, -78.7242, 166.493, 36.9128, 144.383, -79.933, 6.08155e-05, 3.23158e+01, 321.962, 112.068, 11.740
0.135, -78.7247, 166.484, 36.8880, 144.400, -79.933, 6.08163e-05, 3.23004e+01, 321.828, 112.100, 11.753
0.135, -78.7248, 166.482, 36.8810, 144.400, -79.933, 6.08165e-05, 3.22960e+01, 321.790, 112.104, 11.755
0.136, -78.7251, 166.477, 36.8762, 144.417, -79.933, 6.08167e-05, 3.22852e+01, 321.696, 112.131, 11.767
0.136, -78.7255, 166.470, 36.8790, 144.433, -79.933, 6.08167e-05, 3.22707e+01, 321.570, 112.163, 11.780
0.136, -78.7257, 166.466, 36.8807, 144.433, -79.933, 6.08167e-05, 3.22617e+01, 321.492, 112.172, 11.783
0.136, -78.7259, 166.464, 36.8872, 144.433, -79.933, 6.08164e-05, 3.22562e+01, 321.444, 112.177, 11.785
0.137, -78.7263, 166.457, 36.9075, 144.450, -79.933, 6.08159e-05, 3.22413e+01, 321.316, 112.209, 11.798
0.137, -78.7264, 166.455, 36.9132, 144.450, -79.933, 6.08157e-05, 3.22370e+01, 321.279, 112.213, 11.800
0.137, -78.7267, 166.450, 36.9268, 144.467, -79.933, 6.08153e-05, 3.22267e+01, 321.191, 112.240, 11.811
0.138, -78.7274, 166.440, 36.9551, 144.483, -79.933, 6.08144e-05, 3.22044e+01, 321.000, 112.279, 11.827
0.138, -78.7282, 166.428, 36.9539, 144.500, -79.933, 6.08145e-05, 3.21815e+01, 320.806, 112.318, 11.844
0.138, -78.7286, 166.421, 36.9444, 144.517, -79.933, 6.08148e-05, 3.21674e+01, 320.686, 112.349, 11.856
0.138, -78.7287, 166.421, 36.9431, 144.517, -79.933, 6.08148e-05, 3.21661e+01, 320.676, 112.351, 11.857
0.139, -78.7291, 166.415, 36.9297, 144.517, -79.933, 6.08153e-05, 3.21538e+01, 320.572, 112.363, 11.862
0.139, -78.7297, 166.407, 36.9178, 144.533, -79.933, 6.08156e-05, 3.21377e+01, 320.437, 112.396, 11.876
0.139, -78.7298, 166.404, 36.9157, 144.533, -79.933, 6.08157e-05, 3.21321e+01, 320.389, 112.401, 11.878
0.139, -78.7302, 166.400, 36.9122, 144.550, -79.933, 6.08158e-05, 3.21224e+01, 320.309, 112.428, 11.889
0.140, -78.7307, 166.392, 36.9160, 144.567, -79.933, 6.08157e-05, 3.21072e+01, 320.181, 112.459, 11.902
0.140, -78.7307, 166.392, 36.9164, 144.567, -79.933, 6.08157e-05, 3.21067e+01, 320.177, 112.460, 11.902
0.140, -78.7311, 166.385, 36.9287, 144.567, -79.933, 6.08154e-05, 3.20927e+01, 320.060, 112.474, 11.908
