# mission day, lat, long, alt, (pressure?), horizon alts, azimuth
0.210, -78.7342, 164.577, 36.6916, 4.020, 28.47944, 295.45920
0.211, -78.7344, 164.569, 36.6907, 4.015, 28.45924, 295.34232
0.211, -78.7345, 164.562, 36.6950, 4.007, 28.43914, 295.22588
0.211, -78.7346, 164.557, 36.6979, 4.012, 28.42567, 295.14802
0.211, -78.7347, 164.554, 36.6999, 4.002, 28.41763, 295.10168
0.212, -78.7351, 164.540, 36.7106, 4.002, 28.37649, 294.86459
0.213, -78.7354, 164.527, 36.7139, 4.012, 28.34158, 294.66379
0.213, -78.7354, 164.526, 36.7143, 4.017, 28.33799, 294.64308
0.213, -78.7356, 164.519, 36.7170, 4.020, 28.31659, 294.52019
0.213, -78.7358, 164.510, 36.7224, 4.022, 28.29239, 294.38134
0.213, -78.7358, 164.510, 36.7225, 4.022, 28.29207, 294.37949
0.214, -78.7363, 164.487, 36.7470, 4.027, 28.23089, 294.02934
0.215, -78.7365, 164.478, 36.7529, 4.027, 28.20808, 293.89911
0.215, -78.7366, 164.470, 36.7579, 4.029, 28.18870, 293.78840
0.215, -78.7367, 164.467, 36.7595, 4.027, 28.18289, 293.75545
0.216, -78.7368, 164.461, 36.7635, 4.029, 28.16720, 293.66595
0.216, -78.7369, 164.453, 36.7651, 4.037, 28.14579, 293.54391
0.216, -78.7369, 164.451, 36.7623, 4.034, 28.13320, 293.47200
0.216, -78.7369, 164.448, 36.7600, 4.039, 28.12271, 293.41217
0.217, -78.7369, 164.437, 36.7499, 4.046, 28.10223, 293.29543
0.217, -78.7368, 164.432, 36.7463, 4.049, 28.08386, 293.19054
0.217, -78.7368, 164.432, 36.7462, 4.051, 28.08328, 293.18721
0.218, -78.7367, 164.419, 36.7380, 4.066, 28.03987, 292.94020
0.218, -78.7367, 164.417, 36.7370, 4.063, 28.03421, 292.90805
0.218, -78.7366, 164.411, 36.7341, 4.066, 28.01908, 292.82190
0.218, -78.7365, 164.402, 36.7303, 4.063, 27.99734, 292.69841
0.219, -78.7365, 164.397, 36.7282, 4.063, 27.98547, 292.63115
0.219, -78.7364, 164.394, 36.7269, 4.063, 27.97761, 292.58643
0.219, -78.7364, 164.385, 36.7219, 4.059, 27.95625, 292.46561
0.219, -78.7363, 164.383, 36.7205, 4.059, 27.95087, 292.43493
0.219, -78.7363, 164.377, 36.7164, 4.061, 27.93519, 292.34633
0.220, -78.7362, 164.368, 36.7107, 4.061, 27.91338, 292.22295
0.220, -78.7362, 164.363, 36.7045, 4.061, 27.90146, 292.15577
0.220, -78.7362, 164.360, 36.6993, 4.061, 27.89237, 292.10451
0.220, -78.7362, 164.352, 36.6879, 4.059, 27.87252, 291.99272
0.221, -78.7362, 164.344, 36.6754, 4.059, 27.85213, 291.87797
0.221, -78.7362, 164.343, 36.6745, 4.063, 27.85081, 291.87057
0.221, -78.7361, 164.335, 36.6614, 4.059, 27.82959, 291.75107
0.221, -78.7361, 164.327, 36.6568, 4.059, 27.80916, 291.63637
0.222, -78.7361, 164.324, 36.6553, 4.059, 27.80233, 291.59802
0.222, -78.7361, 164.318, 36.6524, 4.056, 27.78734, 291.51398
0.222, -78.7362, 164.311, 36.6557, 4.059, 27.76771, 291.40423
0.222, -78.7362, 164.305, 36.6582, 4.056, 27.75231, 291.31800
0.222, -78.7362, 164.303, 36.6593, 4.063, 27.74553, 291.28011
0.223, -78.7362, 164.294, 36.6614, 4.061, 27.72221, 291.14974
0.223, -78.7362, 164.291, 36.6619, 4.063, 27.71679, 291.11944
0.223, -78.7362, 164.285, 36.6628, 4.066, 27.70044, 291.02816
0.224, -78.7361, 164.277, 36.6621, 4.071, 27.67969, 290.91213
0.224, -78.7361, 164.272, 36.6617, 4.071, 27.66675, 290.83997
0.224, -78.7361, 164.270, 36.6616, 4.071, 27.66126, 290.80943
0.224, -78.7360, 164.262, 36.6618, 4.071, 27.63903, 290.68539
0.224, -78.7360, 164.260, 36.6618, 4.068, 27.63434, 290.65927
0.225, -78.7359, 164.254, 36.6622, 4.068, 27.61784, 290.56726
0.225, -78.7357, 164.245, 36.6655, 4.066, 27.59592, 290.44500
0.225, -78.7355, 164.239, 36.6677, 4.066, 27.58148, 290.36432
0.225, -78.7355, 164.236, 36.6681, 4.066, 27.57472, 290.32678
0.226, -78.7352, 164.226, 36.6685, 4.071, 27.55311, 290.20627
0.226, -78.7349, 164.219, 36.6669, 4.071, 27.53147, 290.08565
0.226, -78.7349, 164.219, 36.6668, 4.071, 27.53108, 290.08346
0.226, -78.7347, 164.213, 36.6635, 4.073, 27.51085, 289.97104
0.226, -78.7346, 164.210, 36.6614, 4.078, 27.49829, 289.90131
0.227, -78.7345, 164.207, 36.6599, 4.076, 27.48922, 289.85099
0.227, -78.7343, 164.201, 36.6562, 4.083, 27.46685, 289.72693
0.227, -78.7340, 164.195, 36.6525, 4.083, 27.44489, 289.60505
0.227, -78.7340, 164.195, 36.6524, 4.085, 27.44383, 289.59920
0.228, -78.7338, 164.189, 36.6488, 4.088, 27.42214, 289.47924
0.228, -78.7336, 164.184, 36.6454, 4.090, 27.40185, 289.36703
0.228, -78.7335, 164.182, 36.6446, 4.090, 27.39589, 289.33397
0.228, -78.7332, 164.173, 36.6447, 4.093, 27.38020, 289.24695
0.229, -78.7327, 164.161, 36.6449, 4.095, 27.35967, 289.13300
0.229, -78.7326, 164.160, 36.6449, 4.095, 27.35849, 289.12631
0.229, -78.7321, 164.149, 36.6451, 4.093, 27.33810, 289.01317
0.229, -78.7317, 164.138, 36.6453, 4.090, 27.31871, 288.90596
0.230, -78.7314, 164.133, 36.6443, 4.093, 27.30929, 288.85365
0.230, -78.7312, 164.129, 36.6408, 4.088, 27.29652, 288.78321
0.230, -78.7308, 164.121, 36.6349, 4.088, 27.27542, 288.66680
0.230, -78.7304, 164.113, 36.6293, 4.088, 27.25471, 288.55260
0.231, -78.7299, 164.104, 36.6232, 4.088, 27.23246, 288.42993
0.231, -78.7294, 164.095, 36.6171, 4.088, 27.20973, 288.30474
0.232, -78.7289, 164.087, 36.6113, 4.085, 27.18793, 288.18475
0.232, -78.7284, 164.080, 36.6070, 4.088, 27.16860, 288.07834
0.232, -78.7279, 164.072, 36.6021, 4.090, 27.14577, 287.95293
0.232, -78.7279, 164.071, 36.6019, 4.088, 27.14495, 287.94848
0.232, -78.7278, 164.069, 36.6018, 4.088, 27.13860, 287.91370
0.233, -78.7274, 164.064, 36.6019, 4.090, 27.12466, 287.83701
0.233, -78.7269, 164.056, 36.6019, 4.090, 27.10326, 287.71970
0.233, -78.7268, 164.054, 36.6023, 4.093, 27.09964, 287.69983
0.233, -78.7264, 164.048, 36.6046, 4.090, 27.08192, 287.60274
0.234, -78.7259, 164.039, 36.6074, 4.088, 27.06061, 287.48610
0.234, -78.7253, 164.030, 36.6102, 4.090, 27.03891, 287.36726
0.234, -78.7247, 164.021, 36.6128, 4.090, 27.01740, 287.24953
0.235, -78.7241, 164.011, 36.6143, 4.093, 26.99538, 287.12921
0.235, -78.7238, 164.007, 36.6148, 4.090, 26.98748, 287.08586
0.235, -78.7235, 164.002, 36.6152, 4.095, 26.97525, 287.01917
0.235, -78.7228, 163.992, 36.6138, 4.098, 26.95337, 286.89956
0.236, -78.7221, 163.983, 36.6121, 4.098, 26.93168, 286.78117
0.236, -78.7214, 163.973, 36.6095, 4.095, 26.91017, 286.66380
0.236, -78.7207, 163.963, 36.6078, 4.088, 26.88837, 286.54501
0.237, -78.7200, 163.953, 36.6079, 4.083, 26.86643, 286.42554
0.237, -78.7194, 163.944, 36.6085, 4.078, 26.84627, 286.31598
0.237, -78.7187, 163.935, 36.6099, 4.076, 26.82377, 286.19372
0.238, -78.7181, 163.925, 36.6095, 4.076, 26.80235, 286.07764
0.238, -78.7180, 163.924, 36.6092, 4.076, 26.79885, 286.05865
0.238, -78.7174, 163.915, 36.6076, 4.073, 26.78061, 285.95969
0.238, -78.7168, 163.905, 36.6038, 4.078, 26.75835, 285.83932
0.239, -78.7165, 163.901, 36.6018, 4.076, 26.74835, 285.78517
0.239, -78.7163, 163.896, 36.5997, 4.081, 26.73851, 285.73211
0.239, -78.7156, 163.886, 36.5986, 4.083, 26.71570, 285.60881
0.239, -78.7152, 163.878, 36.5992, 4.083, 26.69813, 285.51412
0.239, -78.7150, 163.876, 36.5994, 4.083, 26.69361, 285.48959
0.240, -78.7141, 163.861, 36.6099, 4.083, 26.67326, 285.37926
0.240, -78.7136, 163.853, 36.6162, 4.083, 26.65317, 285.27116
0.240, -78.7135, 163.852, 36.6176, 4.083, 26.64843, 285.24567
0.241, -78.7131, 163.845, 36.6233, 4.083, 26.63028, 285.14821
0.241, -78.7127, 163.837, 36.6302, 4.078, 26.60817, 285.02972
0.241, -78.7125, 163.834, 36.6327, 4.081, 26.60022, 284.98702
0.241, -78.7122, 163.829, 36.6369, 4.081, 26.58696, 284.91588
0.242, -78.7117, 163.820, 36.6381, 4.078, 26.56531, 284.79982
0.242, -78.7113, 163.813, 36.6385, 4.081, 26.54964, 284.71583
0.242, -78.7111, 163.811, 36.6386, 4.081, 26.54353, 284.68302
0.242, -78.7104, 163.800, 36.6344, 4.085, 26.51996, 284.55664
0.243, -78.7099, 163.791, 36.6301, 4.088, 26.50120, 284.45621
0.243, -78.7099, 163.790, 36.6297, 4.085, 26.49921, 284.44563
0.243, -78.7093, 163.780, 36.6263, 4.093, 26.47901, 284.33752
0.243, -78.7089, 163.773, 36.6239, 4.093, 26.46365, 284.25543
0.243, -78.7087, 163.770, 36.6229, 4.093, 26.45737, 284.22182
0.244, -78.7080, 163.759, 36.6226, 4.100, 26.43320, 284.09265
0.244, -78.7078, 163.756, 36.6226, 4.095, 26.42780, 284.06377
0.244, -78.7073, 163.748, 36.6229, 4.098, 26.41160, 283.97725
0.244, -78.7067, 163.738, 36.6246, 4.100, 26.39259, 283.87569
0.245, -78.7060, 163.728, 36.6264, 4.100, 26.37078, 283.75933
0.245, -78.7057, 163.723, 36.6267, 4.100, 26.36229, 283.71401
0.245, -78.7052, 163.716, 36.6270, 4.100, 26.34758, 283.63557
0.245, -78.7045, 163.705, 36.6270, 4.100, 26.32676, 283.52457
0.245, -78.7045, 163.705, 36.6267, 4.105, 26.32525, 283.51664
0.246, -78.7037, 163.694, 36.6228, 4.103, 26.30499, 283.40851
0.246, -78.7028, 163.682, 36.6182, 4.103, 26.28389, 283.29595
0.246, -78.7025, 163.678, 36.6161, 4.103, 26.27636, 283.25581
0.246, -78.7020, 163.670, 36.6119, 4.103, 26.26173, 283.17806
0.247, -78.7012, 163.660, 36.6063, 4.105, 26.24172, 283.07153
0.247, -78.7007, 163.653, 36.6027, 4.105, 26.22902, 283.00400
0.247, -78.6995, 163.638, 36.5952, 4.107, 26.20048, 282.85220
0.248, -78.6986, 163.627, 36.5913, 4.107, 26.17872, 282.73661
0.248, -78.6985, 163.626, 36.5912, 4.107, 26.17811, 282.73322
0.248, -78.6975, 163.613, 36.5882, 4.107, 26.15468, 282.60880
0.249, -78.6966, 163.602, 36.5869, 4.107, 26.13337, 282.49575
0.249, -78.6964, 163.599, 36.5866, 4.107, 26.12889, 282.47201
0.249, -78.6947, 163.578, 36.5844, 4.098, 26.09071, 282.26956
0.249, -78.6943, 163.573, 36.5839, 4.103, 26.08189, 282.22287
0.250, -78.6938, 163.568, 36.5829, 4.093, 26.07096, 282.16495
0.250, -78.6928, 163.555, 36.5810, 4.090, 26.04877, 282.04750
0.250, -78.6927, 163.554, 36.5808, 4.093, 26.04629, 282.03441
0.250, -78.6918, 163.542, 36.5770, 4.090, 26.02463, 281.91996
0.251, -78.6909, 163.531, 36.5732, 4.090, 26.00518, 281.81716
0.251, -78.6904, 163.525, 36.5715, 4.090, 25.99600, 281.76858
0.251, -78.6898, 163.517, 36.5699, 4.095, 25.98495, 281.71009
0.251, -78.6886, 163.502, 36.5679, 4.093, 25.96257, 281.59173
0.252, -78.6879, 163.494, 36.5704, 4.093, 25.94600, 281.50442
0.252, -78.6877, 163.491, 36.5712, 4.095, 25.94122, 281.47928
0.252, -78.6868, 163.480, 36.5746, 4.095, 25.91917, 281.36325
0.253, -78.6850, 163.458, 36.5814, 4.095, 25.87557, 281.13411
0.253, -78.6840, 163.445, 36.5871, 4.093, 25.85388, 281.02010
0.253, -78.6831, 163.433, 36.5926, 4.093, 25.83281, 280.90948
0.254, -78.6821, 163.420, 36.5979, 4.090, 25.81040, 280.79192
0.254, -78.6816, 163.415, 36.5982, 4.093, 25.80070, 280.74099
0.254, -78.6802, 163.396, 36.5988, 4.093, 25.76855, 280.57253
0.255, -78.6794, 163.385, 36.5962, 4.093, 25.75068, 280.47899
0.255, -78.6792, 163.383, 36.5956, 4.090, 25.74617, 280.45538
0.255, -78.6783, 163.371, 36.5933, 4.090, 25.72601, 280.34990
0.255, -78.6774, 163.358, 36.5929, 4.095, 25.70373, 280.23359
0.256, -78.6772, 163.356, 36.5928, 4.090, 25.70040, 280.21611
0.256, -78.6755, 163.334, 36.5949, 4.103, 25.66414, 280.02661
0.256, -78.6749, 163.326, 36.5961, 4.100, 25.65027, 279.95432
0.256, -78.6744, 163.321, 36.5967, 4.105, 25.64040, 279.90274
0.257, -78.6731, 163.307, 36.5975, 4.110, 25.61758, 279.78337
0.257, -78.6721, 163.297, 36.5981, 4.110, 25.60004, 279.69177
0.257, -78.6720, 163.295, 36.5983, 4.115, 25.59669, 279.67434
0.258, -78.6707, 163.281, 36.5990, 4.120, 25.57460, 279.55896
0.258, -78.6694, 163.267, 36.5995, 4.120, 25.54979, 279.42965
0.259, -78.6665, 163.238, 36.5978, 4.132, 25.49819, 279.16084
0.259, -78.6642, 163.216, 36.5931, 4.134, 25.45835, 278.95353
0.260, -78.6605, 163.177, 36.5695, 4.137, 25.39282, 278.61328
0.261, -78.6582, 163.151, 36.5556, 4.132, 25.35701, 278.42731
0.262, -78.6551, 163.118, 36.5377, 4.122, 25.31046, 278.18576
0.263, -78.6519, 163.083, 36.5187, 4.117, 25.26097, 277.92944
0.263, -78.6495, 163.055, 36.5199, 4.115, 25.21324, 277.68347
0.264, -78.6471, 163.027, 36.5277, 4.100, 25.16174, 277.41868
0.265, -78.6446, 162.998, 36.5369, 4.090, 25.11040, 277.15495
0.266, -78.6428, 162.974, 36.5444, 4.088, 25.07447, 276.97056
0.267, -78.6394, 162.931, 36.5498, 4.098, 25.01308, 276.65558
0.267, -78.6376, 162.908, 36.5521, 4.105, 24.98075, 276.48999
0.269, -78.6322, 162.837, 36.5590, 4.107, 24.88053, 275.97762
0.270, -78.6294, 162.802, 36.5625, 4.117, 24.83005, 275.71998
0.270, -78.6266, 162.766, 36.5661, 4.117, 24.77943, 275.46205
0.273, -78.6187, 162.657, 36.5651, 4.129, 24.62293, 274.66740
0.274, -78.6166, 162.621, 36.5583, 4.147, 24.57236, 274.41165
0.275, -78.6145, 162.584, 36.5551, 4.154, 24.52203, 274.15737
0.275, -78.6133, 162.562, 36.5540, 4.147, 24.48536, 273.97260
0.276, -78.6116, 162.530, 36.5489, 4.139, 24.43346, 273.71128
0.277, -78.6099, 162.497, 36.5179, 4.132, 24.38215, 273.45318
0.278, -78.6082, 162.466, 36.4959, 4.127, 24.33432, 273.21270
0.279, -78.6048, 162.399, 36.5043, 4.125, 24.23567, 272.71754
0.280, -78.6022, 162.339, 36.5183, 4.115, 24.15220, 272.29942
0.281, -78.6012, 162.316, 36.5238, 4.122, 24.11935, 272.13504
0.282, -78.5994, 162.275, 36.5333, 4.134, 24.06292, 271.85289
0.283, -78.5980, 162.240, 36.5424, 4.127, 24.01566, 271.61679
0.283, -78.5964, 162.201, 36.5512, 4.115, 23.96533, 271.36552
0.284, -78.5946, 162.157, 36.5484, 4.112, 23.91604, 271.11952
0.285, -78.5925, 162.107, 36.5360, 4.115, 23.86792, 270.87937
0.286, -78.5912, 162.078, 36.5341, 4.120, 23.81606, 270.62119
0.287, -78.5883, 162.006, 36.5568, 4.122, 23.73533, 270.21933
0.288, -78.5860, 161.950, 36.5596, 4.142, 23.66613, 269.87528
0.289, -78.5839, 161.901, 36.5530, 4.149, 23.60990, 269.59587
0.290, -78.5825, 161.869, 36.5527, 4.144, 23.57123, 269.40383
0.291, -78.5798, 161.808, 36.5361, 4.137, 23.49591, 269.03009
0.292, -78.5789, 161.788, 36.5216, 4.125, 23.46916, 268.89747
0.293, -78.5741, 161.684, 36.5143, 4.112, 23.35867, 268.34983
0.294, -78.5729, 161.658, 36.5252, 4.110, 23.32625, 268.18932
0.295, -78.5703, 161.608, 36.5515, 4.098, 23.26185, 267.87062
0.296, -78.5687, 161.580, 36.5637, 4.090, 23.22631, 267.69478
0.296, -78.5664, 161.541, 36.5704, 4.093, 23.17582, 267.44513
0.297, -78.5639, 161.503, 36.5735, 4.090, 23.12511, 267.19451
0.298, -78.5614, 161.463, 36.5933, 4.093, 23.07428, 266.94346
0.299, -78.5598, 161.438, 36.6062, 4.090, 23.03834, 266.76602
0.299, -78.5574, 161.399, 36.6124, 4.088, 22.98774, 266.51633
0.300, -78.5553, 161.360, 36.6058, 4.095, 22.93729, 266.26755
0.301, -78.5528, 161.311, 36.6062, 4.103, 22.88473, 266.00844
0.304, -78.5471, 161.180, 36.5998, 4.120, 22.73055, 265.24917
0.304, -78.5458, 161.144, 36.5783, 4.122, 22.68327, 265.01648
0.305, -78.5445, 161.103, 36.5555, 4.125, 22.63365, 264.77228
0.306, -78.5436, 161.073, 36.5412, 4.120, 22.59810, 264.59743
0.307, -78.5426, 161.032, 36.5390, 4.115, 22.54859, 264.35384
0.307, -78.5418, 160.991, 36.5390, 4.110, 22.49862, 264.10801
0.308, -78.5409, 160.951, 36.5339, 4.112, 22.44859, 263.86190
0.309, -78.5402, 160.921, 36.5343, 4.120, 22.41374, 263.69049
0.310, -78.5391, 160.879, 36.5419, 4.125, 22.36390, 263.44537
0.310, -78.5384, 160.851, 36.5488, 4.127, 22.32818, 263.26967
0.311, -78.5378, 160.829, 36.5542, 4.122, 22.27832, 263.02436
0.312, -78.5370, 160.792, 36.5461, 4.132, 22.22737, 262.77366
0.312, -78.5354, 160.722, 36.5294, 4.144, 22.19579, 262.61862
0.313, -78.5346, 160.682, 36.5260, 4.147, 22.14567, 262.37202
0.314, -78.5339, 160.644, 36.5272, 4.137, 22.09527, 262.12397
0.315, -78.5333, 160.605, 36.5178, 4.137, 22.04503, 261.87667
0.316, -78.5327, 160.566, 36.4955, 4.147, 21.99849, 261.64758
0.316, -78.5323, 160.527, 36.4869, 4.149, 21.94840, 261.40085
0.317, -78.5321, 160.501, 36.4912, 4.144, 21.91249, 261.22392
0.318, -78.5320, 160.457, 36.5000, 4.147, 21.86341, 260.98194
0.319, -78.5320, 160.407, 36.4863, 4.159, 21.81555, 260.74589
0.320, -78.5320, 160.358, 36.4804, 4.151, 21.75082, 260.42645
0.321, -78.5321, 160.316, 36.4854, 4.139, 21.70192, 260.18496
0.321, -78.5320, 160.278, 36.4724, 4.142, 21.65561, 259.95629
0.322, -78.5318, 160.251, 36.4620, 4.151, 21.62054, 259.78308
0.323, -78.5314, 160.211, 36.4653, 4.164, 21.57139, 259.54033
0.323, -78.5309, 160.171, 36.4887, 4.164, 21.52219, 259.29729
0.324, -78.5305, 160.131, 36.5009, 4.166, 21.47634, 259.07069
0.326, -78.5291, 160.037, 36.4569, 4.168, 21.36380, 258.51430
0.327, -78.5287, 160.011, 36.4554, 4.161, 21.33194, 258.35666
0.328, -78.5281, 159.970, 36.4544, 4.154, 21.27938, 258.09651
0.328, -78.5275, 159.931, 36.4468, 4.149, 21.22942, 257.84909
0.329, -78.5269, 159.895, 36.4453, 4.156, 21.19939, 257.70044
0.330, -78.5261, 159.851, 36.4553, 4.168, 21.15132, 257.46240
0.331, -78.5255, 159.812, 36.4700, 4.168, 21.08571, 257.13681
0.331, -78.5250, 159.773, 36.4781, 4.164, 21.05321, 256.97565
0.332, -78.5246, 159.736, 36.4705, 4.156, 21.00422, 256.73225
0.333, -78.5244, 159.708, 36.4562, 4.159, 20.96971, 256.56067
0.333, -78.5241, 159.680, 36.4412, 4.166, 20.93465, 256.38631
0.334, -78.5240, 159.642, 36.4438, 4.171, 20.88492, 256.13860
0.335, -78.5241, 159.603, 36.4576, 4.171, 20.83577, 255.89339
0.336, -78.5241, 159.564, 36.4662, 4.164, 20.78671, 255.64857
0.337, -78.5240, 159.527, 36.4662, 4.154, 20.73730, 255.40184
0.337, -78.5237, 159.494, 36.4662, 4.164, 20.70337, 255.23253
0.338, -78.5231, 159.451, 36.4662, 4.173, 20.64229, 254.92755
0.339, -78.5224, 159.417, 36.4662, 4.173, 20.60907, 254.76188
0.339, -78.5217, 159.375, 36.4662, 4.159, 20.56051, 254.51929
0.340, -78.5210, 159.342, 36.4662, 4.156, 20.51091, 254.27125
0.341, -78.5204, 159.318, 36.4662, 4.156, 20.47583, 254.09582
0.342, -78.5194, 159.282, 36.4662, 4.159, 20.42632, 253.84824
0.342, -78.5184, 159.248, 36.4662, 4.159, 20.37649, 253.59880
0.343, -78.5174, 159.214, 36.4662, 4.161, 20.32664, 253.34909
0.344, -78.5164, 159.177, 36.4662, 4.171, 20.27749, 253.10266
0.346, -78.5143, 159.102, 36.4658, 4.166, 20.19017, 252.66473
0.347, -78.5122, 159.048, 36.4482, 4.149, 20.11181, 252.27134
0.348, -78.5107, 159.015, 36.4313, 4.149, 20.06199, 252.02119
0.348, -78.5096, 158.991, 36.4307, 4.147, 20.02665, 251.84361
0.349, -78.5080, 158.957, 36.4466, 4.149, 19.97709, 251.59450
0.350, -78.5067, 158.923, 36.4685, 4.149, 19.92755, 251.34490
0.352, -78.5048, 158.853, 36.4828, 4.139, 19.83319, 250.86796
0.352, -78.5044, 158.826, 36.4815, 4.132, 19.80215, 250.71054
0.353, -78.5038, 158.783, 36.4789, 4.134, 19.75544, 250.47342
0.354, -78.5034, 158.744, 36.4785, 4.149, 19.70804, 250.23226
0.355, -78.5032, 158.705, 36.4932, 4.154, 19.65714, 249.97266
0.355, -78.5031, 158.669, 36.4990, 4.142, 19.60896, 249.72644
0.356, -78.5029, 158.633, 36.4869, 4.132, 19.56068, 249.47954
0.357, -78.5027, 158.597, 36.4737, 4.129, 19.51262, 249.23341
0.357, -78.5025, 158.575, 36.4625, 4.156, 19.48143, 249.07361
0.358, -78.5022, 158.539, 36.4756, 4.171, 19.43385, 248.82961
0.359, -78.5018, 158.503, 36.4986, 4.159, 19.38952, 248.60208
0.360, -78.5013, 158.467, 36.5003, 4.142, 19.34209, 248.35846
0.360, -78.5010, 158.441, 36.4937, 4.137, 19.30865, 248.18643
0.361, -78.5002, 158.396, 36.4422, 4.151, 19.24670, 247.86762
0.364, -78.4974, 158.270, 36.4333, 4.173, 19.09513, 247.08655
0.365, -78.4965, 158.232, 36.4272, 4.164, 19.05142, 246.86080
0.365, -78.4959, 158.206, 36.4230, 4.161, 19.02130, 246.70501
0.366, -78.4948, 158.163, 36.4196, 4.159, 18.97203, 246.45011
0.367, -78.4939, 158.124, 36.4178, 4.161, 18.92515, 246.20695
0.368, -78.4933, 158.085, 36.4108, 4.190, 18.87854, 245.96426
0.370, -78.4917, 157.999, 36.3954, 4.188, 18.77452, 245.42178
0.370, -78.4913, 157.971, 36.3905, 4.176, 18.74190, 245.25106
0.371, -78.4906, 157.933, 36.3835, 4.176, 18.69533, 245.00722
0.372, -78.4895, 157.871, 36.3725, 4.200, 18.62215, 244.62323
0.373, -78.4889, 157.823, 36.3988, 4.222, 18.58114, 244.40756
0.374, -78.4885, 157.791, 36.4089, 4.239, 18.54910, 244.23871
0.375, -78.4880, 157.751, 36.4081, 4.234, 18.50340, 243.99739
0.375, -78.4875, 157.712, 36.3805, 4.225, 18.46097, 243.77298
0.377, -78.4868, 157.632, 36.3095, 4.234, 18.37355, 243.30877
0.378, -78.4865, 157.580, 36.3116, 4.269, 18.31529, 242.99808
0.379, -78.4863, 157.551, 36.3202, 4.283, 18.28356, 242.82866
0.379, -78.4861, 157.512, 36.3405, 4.286, 18.24175, 242.60485
0.380, -78.4859, 157.459, 36.3057, 4.278, 18.18756, 242.31410
0.381, -78.4860, 157.425, 36.2798, 4.269, 18.15362, 242.13116
0.382, -78.4863, 157.366, 36.2594, 4.271, 18.09748, 241.82752
0.383, -78.4865, 157.321, 36.2438, 4.286, 18.05438, 241.59398
0.383, -78.4867, 157.289, 36.2327, 4.293, 18.02396, 241.42875
0.384, -78.4869, 157.243, 36.2169, 4.278, 17.98064, 241.19313
0.386, -78.4886, 157.162, 36.2166, 4.295, 17.89965, 240.74816
0.386, -78.4899, 157.124, 36.2166, 4.330, 17.85928, 240.52448
0.388, -78.4920, 157.072, 36.2166, 4.344, 17.80371, 240.21505
0.388, -78.4938, 157.032, 36.2166, 4.332, 17.76081, 239.97506
0.389, -78.4962, 156.979, 36.2166, 4.347, 17.70597, 239.66710
0.390, -78.4978, 156.938, 36.2166, 4.369, 17.66336, 239.42775
0.391, -78.4991, 156.897, 36.2166, 4.371, 17.62072, 239.18833
0.392, -78.5005, 156.855, 36.2166, 4.364, 17.57847, 238.95026
0.392, -78.5014, 156.826, 36.2166, 4.361, 17.54832, 238.78024
0.393, -78.5027, 156.787, 36.2166, 4.366, 17.50902, 238.55777
0.394, -78.5037, 156.749, 36.2166, 4.366, 17.46657, 238.31795
0.395, -78.5042, 156.714, 36.2166, 4.349, 17.42346, 238.07518
0.396, -78.5045, 156.679, 36.2166, 4.332, 17.38025, 237.83169
0.396, -78.5047, 156.656, 36.2166, 4.327, 17.34960, 237.65865
0.397, -78.5048, 156.624, 36.2166, 4.330, 17.30888, 237.42869
0.398, -78.5050, 156.592, 36.2166, 4.322, 17.26831, 237.19878
0.399, -78.5052, 156.559, 36.2166, 4.317, 17.22490, 236.95216
0.399, -78.5053, 156.536, 36.2166, 4.305, 17.19396, 236.77608
0.403, -78.5044, 156.357, 36.1742, 4.303, 16.96683, 235.47768
0.404, -78.5044, 156.353, 36.1734, 4.320, 16.96135, 235.44607
0.406, -78.5030, 156.251, 36.1542, 4.310, 16.82235, 234.64435
0.406, -78.5029, 156.247, 36.1549, 4.310, 16.81705, 234.61375
0.406, -78.5028, 156.241, 36.1560, 4.310, 16.80898, 234.56703
0.407, -78.5021, 156.201, 36.1637, 4.320, 16.75375, 234.24653
0.408, -78.5017, 156.179, 36.1678, 4.330, 16.72381, 234.07239
0.409, -78.5012, 156.147, 36.1737, 4.317, 16.68143, 233.82505
0.410, -78.4996, 156.116, 36.1747, 4.300, 16.63837, 233.57651
0.411, -78.4957, 156.053, 36.1415, 4.317, 16.55220, 233.07936
0.412, -78.4937, 156.022, 36.1457, 4.313, 16.50927, 232.83085
0.415, -78.4873, 155.919, 36.1960, 4.261, 16.37820, 232.06871
0.415, -78.4858, 155.895, 36.2076, 4.276, 16.34830, 231.89399
0.416, -78.4838, 155.861, 36.2238, 4.286, 16.30637, 231.64813
0.419, -78.4781, 155.743, 36.2331, 4.308, 16.16667, 230.81999
0.420, -78.4755, 155.676, 36.2060, 4.315, 16.09049, 230.36288
0.421, -78.4741, 155.640, 36.1916, 4.325, 16.05044, 230.12161
